X,Y,OBJECTID,Facility_ID,Facility_Name,Facility_Type_Code,Facility_Type,Map_Symbol,Facility_Type_Detail,Facility_Type_Abbreviation,Licensed_Beds_Total,Telephone,County,Address_Full,Latitude,Longitude,CDPHE_HFEMS_Licensed,Operating_Status,Date_Data_Updated,Source
-104.795333,38.885434,2398,05A89K,HOLISTIC GROUP LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,402-262-8549,EL PASO,"3712 WINDSOR AVENUE COLORADO SPRINGS, CO 80907",38.8854339999999,-104.795332999999,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.690262,39.599274,2399,106M59,HOLISTIC HOME HEALTH LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,240-423-2867,ARAPAHOE,"6451 S KELLERMAN WAY, AURORA, CO 80016",39.599274,-104.690262,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-102.127792,38.0559840000001,2400,020237,HOLLY CARE CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Dual Certification,SNF/NF,45,719-537-6555,PROWERS,"320 N. 8TH STREET, HOLLY, CO 81047",38.055984,-102.127791999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.919197,39.674789,2401,020412,HOLLY HEIGHTS CARE AND REHABILITATION,022,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Distinct Part,S/NF DP,133,303-757-5441,DENVER,"6000 E ILIFF AVE, DENVER, CO 80222-5721",39.6747889999999,-104.919196999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.744537,39.781666,2402,10KETV,HOLY HOST HOME AGENCY LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-492-6027,DENVER,"4815 LISBON ST, DENVER, CO 80249",39.781666,-104.744536999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.839348,39.674252,2403,10X4JV,HOME BOUND HEALTH CARE LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-507-9593,ARAPAHOE,"2323 S TROY ST STE 4-160, AURORA, CO 80014",39.674252,-104.839348,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.140755,39.701534,2404,04F105,HOME CARE ASSISTANCE OF JEFFERSON COUNTY,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,303-987-5992,JEFFERSON,"12792 W ALAMEDA PKWY UNIT F, LAKEWOOD, CO 80228-2858",39.701534,-105.140754999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.769676,38.860798,2405,23U759,HOME CARE AT KETTLES ASSISTED LIVING,SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,8,719-633-2166,EL PASO,"1929 MEYERS AVE, COLORADO SPRINGS, CO 80909",38.860798,-104.769676,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.780998,38.868523,2406,23N521,HOME CARE AT MOMA'S ASSISTED LIVING,SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,8,719-630-2231,EL PASO,"2501 BENNETT AVE, COLORADO SPRINGS, CO 80909",38.868523,-104.780997999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.653358,38.9985960000001,2407,23M206,HOME CARE AT POPA'S ASSISTED LIVING,SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,8,719-495-7453,EL PASO,"9340 BURGESS RD, COLORADO SPRINGS, CO 80908",38.9985959999999,-104.653357999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.052559,39.6972620000001,2408,048N33,HOME CARE FOREVER YOUNG,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,720-933-4410,DENVER,"5110 MORRISON RD #101, DENVER, CO 80219",39.697262,-105.052559,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.739525,39.6449430000001,2409,04NQ46,HOME CARE HEROES LLC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,,ARAPAHOE,"3960 S NETHERLAND ST, AURORA, CO 80013",39.6449429999999,-104.739525,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.739525,39.6449430000001,2410,0402E2,HOME CARE HEROES LLC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,720-673-5216,ARAPAHOE,"3960 S NETHERLAND ST, AURORA, CO 80013",39.6449429999999,-104.739525,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.940804,39.692509,2411,04Y816,HOME CARE RN INC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,720-535-8652,DENVER,"1325 S COLORADO BLVD #B-101, DENVER, CO 80222",39.692509,-104.940804,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.940804,39.692509,2412,04M586,HOME CARE RN INC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,720-535-8652,DENVER,"1325 S COLORADO BLVD  #B-101, DENVER, CO 80222",39.692509,-104.940804,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.940804,39.692509,2413,04L189,HOME CARE RN INC,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,720-535-8652,DENVER,"1325 S COLORADO BLVD #B-101, DENVER, CO 80222-",39.692509,-104.940804,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-106.092848,39.581239,2414,040445,HOME HEALTH BRISTLECONE,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,970-668-5604,SUMMIT,"68 SCHOOL RD STE 200, FRISCO, CO 80443",39.5812389999999,-106.092848,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.995819,39.6499600000001,2415,040422,HOME HEALTH CARE PROFESSIONALS INC,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,303-777-6827,ARAPAHOE,"3680 S GALAPAGO ST  # 102, ENGLEWOOD, CO 80110",39.64996,-104.995818999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.820076,38.9329530000001,2416,040512,HOME HEALTH COLORADO SPRINGS,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,719-776-7500,EL PASO,"7015 TALL OAK DR, COLORADO SPRINGS, CO 80919",38.9329529999999,-104.820076,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.883598,39.576153,2417,040408,HOME HEALTH DENVER,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,303-561-5000,ARAPAHOE,"9100 E MINERAL, CENTENNIAL, CO 80112",39.5761529999999,-104.883598,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.029861,39.9578480000001,2418,04EXHO,HOME HEALTH MATTERS,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,303-284-6569,BROOMFIELD,"3305 W 144TH AVE STE 200, BROOMFIELD, CO 80023",39.9578479999999,-105.029860999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.822433,37.2380600000001,2419,041201,HOME HEALTH MERCY,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,970-764-3500,LA PLATA,"175 MERCADO STE 131, DURANGO, CO 81301",37.2380599999999,-107.822433,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.860329,39.665535,2420,04E162,HOME HEALTH PREFERRED LLC,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,720-693-8953,ARAPAHOE,"2821 S PARKER RD STE 835, AURORA, CO 80014",39.6655349999999,-104.860328999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.973404,39.67173,2421,04M281,HOME HELPERS #58400,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,303-777-7870,DENVER,"2480 S DOWNING ST  STE 204, DENVER, CO 80210",39.6717299999999,-104.973404,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.077057,40.4215770000001,2422,04XZLS,HOME HELPERS HOME CARE,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,970-980-5402,LARIMER,"154 E 29TH ST, LOVELAND, CO 80538",40.4215769999999,-105.077056999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.279823,40.0180050000001,2423,04O1FL,HOME HELPERS HOME CARE OF BOULDER,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,970-310-6318,BOULDER,"1209 PEARL ST STE 10, BOULDER, CO 80302",40.018005,-105.279822999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.10244,40.165806,2424,040NFK,HOME HELPERS HOME CARE OF LONGMONT,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,720-442-8943,BOULDER,"402 MAIN ST  STE D, LONGMONT, CO 80501",40.165806,-105.10244,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.902771,39.0958180000001,2425,04DRFN,HOME HELPERS HOME CARE OF NORTH COLORADO SPRINGS,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,303-204-9466,EL PASO,"4035 DEER VALLEY CT, MONUMENT, CO 80132-9222",39.095818,-104.902771,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.767021,39.5315210000001,2426,04U8UQ,HOME HELPERS HOME CARE OF PARKER CO,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,720-630-4995,DOUGLAS,"10233 S PARKER RD STE 300, PARKER, CO 80134",39.5315209999999,-104.767021,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.628365,39.077797,2427,04K485,HOME HELPERS OF GRAND JUNCTION,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,970-208-3115,MESA,"130 E COLUMBINE DR, GRAND JUNCTION, CO 81507-",39.0777969999999,-108.628365,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.883598,39.576153,2428,170473,HOME HOSPICE DENVER,161,All Other Factypes,Hospice,Hospice (Certified),HOSPICE,0,303-561-5193,ARAPAHOE,"9100 E MINERAL CIR, CENTENNIAL, CO 80112-3401",39.5761529999999,-104.883598,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.080643,37.2522930000001,2429,17W361,HOME HOSPICE PAGOSA SPRINGS,16A,All Other Factypes,Hospice,Hospice (Licensed Only),HSPLIC,0,970-731-9190,ARCHULETA,"35 MARY FISHER CIR, PAGOSA SPRINGS, CO 81147-8492",37.252293,-107.080642999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.119728,39.969479,2430,04A786,HOME INSTEAD,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,720-890-0184,BOULDER,"183 S TAYLOR AVE STE 161, LOUISVILLE, CO 80027",39.969479,-105.119727999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.073914,40.532089,2431,04O773,HOME INSTEAD,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,720-840-9266,LARIMER,"251 BOARDWALK DR, FORT COLLINS, CO 80525",40.5320889999999,-105.073914,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.062454,39.782494,2432,04S676,HOME INSTEAD,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,303-463-1900,JEFFERSON,"4704 HARLAN ST #100, DENVER, CO 80212",39.782494,-105.062454,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.905937,39.6796840000001,2433,04B370,HOME INSTEAD,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,303-389-5700,ARAPAHOE,"2095 S PONTIAC WAY, DENVER, CO 80224",39.679684,-104.905936999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.858719,39.3725400000001,2434,04P644,HOME INSTEAD,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,303-688-7852,DOUGLAS,"333 PERRY ST STE 302, CASTLE ROCK, CO 80104",39.37254,-104.858718999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.824265,39.055527,2435,04QF2V,HOME INSTEAD,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,719-534-0908,EL PASO,"15435 GLENEAGLE DR STE 102, COLORADO SPRINGS, CO 80909",39.0555269999999,-104.824264999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.79406,38.8606150000001,2436,04R194,HOME INSTEAD,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,719-534-0908,EL PASO,"1955 N UNION BLVD STE 100, COLORADO SPRINGS, CO 80909",38.860615,-104.79406,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.905937,39.6796840000001,2437,04EMDP,HOME INSTEAD,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,,ARAPAHOE,"2095 S PONTIAC WAY, DENVER, CO 80224",39.679684,-104.905936999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.858719,39.3725400000001,2438,04TWGX,HOME INSTEAD,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,,DOUGLAS,"333 PERRY ST STE 302, CASTLE ROCK, CO 80104",39.37254,-104.858718999999,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.905937,39.6796840000001,2439,04FC7H,HOME INSTEAD,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,,ARAPAHOE,"2095 S PONTIAC WAY, DENVER, CO 80224",39.679684,-104.905936999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.905937,39.6796840000001,2440,044U1P,HOME INSTEAD,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,303-389-5700,ARAPAHOE,"2095 S PONTIAC WAY, DENVER, CO 80224",39.679684,-104.905936999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.858719,39.3725400000001,2441,044RY8,HOME INSTEAD,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,,DOUGLAS,"333 PERRY ST STE 302, CASTLE ROCK, CO 80104",39.37254,-104.858718999999,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.610306,38.2794950000001,2442,04LWQP,HOME INSTEAD - PUEBLO,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,,PUEBLO,"1319 COURT ST, PUEBLO, CO 81003",38.2794949999999,-104.610305999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.610306,38.2794950000001,2443,0418TE,HOME INSTEAD - PUEBLO,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,719-867-4030,PUEBLO,"1319 COURT ST, PUEBLO, CO 81003",38.2794949999999,-104.610305999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.595413,39.091934,2444,045TYK,HOME INSTEAD GRAND JUNCTION,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,909-821-2012,MESA,"2472 PATTERSON RD STE 5, GRAND JUNCTION, CO 81501",39.091934,-108.595412999999,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.790321,39.6807860000001,2445,04FUDB,HOME RUN HEALTHCARE LLC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,,ARAPAHOE,"1991 S PAGOSA ST, AURORA, CO 80013",39.6807859999999,-104.790321,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.790321,39.6807860000001,2446,04S7L4,HOME RUN HEALTHCARE LLC,05F,Home Care Agency,Home Health,Home Care Agency-Intellectually and Developmentally Disabled (Medicaid),HCA-IDD,0,720-333-1933,ARAPAHOE,"1991 S PAGOSA ST AURORA, CO 80013",39.6807859999999,-104.790321,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.790321,39.6807860000001,2447,10V8TN,HOME RUN HEALTHCARE LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-20) -333,ARAPAHOE,"1991 S PAGOSA ST, AURORA, CO 80013",39.6807859999999,-104.790321,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.890427,39.619789,2448,04HWI0,HOMECARE HUB OF COLORADO LLC,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,303-414-2770,ARAPAHOE,"8400 E PRENTICE AVE PH 1500, GREENWOOD VILLAGE, CO 80111",39.6197889999999,-104.890427,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.324814,39.546406,2449,04D885,HOMECARE OF THE VALLEY,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,970-930-6008,GARFIELD,"823 GRAND AVE STE 300, GLENWOOD SPRINGS, CO 81601-",39.5464059999999,-107.324814,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.324814,39.546406,2450,0409ZF,HOMECARE OF THE VALLEY,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,970-930-6008,GARFIELD,"823 GRAND AVE STE 300, GLENWOOD SPRINGS, CO 81601",39.5464059999999,-107.324814,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-107.851135,38.465405,2451,23L630,"HOMESTEAD AT MONTROSE INC, THE",SA1,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence (Licensed Only),ALRONLY,50,970-964-3400,MONTROSE,"1819 PAVILION DR, MONTROSE, CO 81401",38.4654049999999,-107.851134999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.823196,38.8412440000001,2452,10BX6E,HOMETOWN RESPITE INC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,719-648-7532,EL PASO,"524 N TEJON ST, COLORADO SPRINGS, CO 80903",38.841244,-104.823195999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.839348,39.674252,2453,04A873,HOMEWARD INC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,720-535-5115,ARAPAHOE,"2323 S TROY ST STE 1-202, AURORA, CO 80014",39.674252,-104.839348,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.839348,39.674252,2454,10K479,"HOMEWARD, INC.",S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-535-5115,ARAPAHOE,"2323 SOUTH TROY ST, STE 1-202, AURORA, CO 80014",39.674252,-104.839348,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.789215,38.917515,2455,047AQ7,HOMEWATCH CAREGIVERS OF COLORADO SPRINGS,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,,EL PASO,"5963 SPLIT PINE CT, COLORADO SPRINGS, CO 80918",38.917515,-104.789214999999,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.124809,39.7106400000001,2456,04FL8J,HOMEWATCH CAREGIVERS OF LAKEWOOD,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,303-353-9998,JEFFERSON,"11290 W ALAMEDA AVE STE 220, LAKEWOOD, CO 80226",39.7106399999999,-105.124808999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
